unix,open,high,low,close,Volume AAVE,Volume BTC
1744822800,0.001609,0.001609,0.001609,0.001609,0.000000,0.000000
1744819200,0.001609,0.001609,0.001609,0.001609,0.000000,0.000000
1744815600,0.001609,0.001609,0.001609,0.001609,0.000000,0.000000
1744812000,0.001609,0.001609,0.001609,0.001609,0.000000,0.000000
1744808400,0.001609,0.001609,0.001609,0.001609,0.248597,0.000400
1744804800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744801200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744797600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744794000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744790400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744786800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744783200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744779600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744776000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744772400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744768800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744765200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744761600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744758000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744754400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744750800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744747200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744743600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744740000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744736400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744732800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744729200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744725600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744722000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744718400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744714800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744711200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744707600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744704000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744700400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744696800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744693200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744689600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744686000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744682400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744678800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744675200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744671600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744668000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744664400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744660800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744657200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744653600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744650000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744646400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744642800,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744639200,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744635600,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744632000,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744628400,0.001689,0.001689,0.001689,0.001689,0.000000,0.000000
1744624800,0.001689,0.001689,0.001689,0.001689,1.308041,0.002210
1744621200,0.001690,0.001690,0.001690,0.001690,0.000000,0.000000
1744617600,0.001690,0.001690,0.001690,0.001690,2.366935,0.004000
1744614000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744610400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744606800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744603200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744599600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744596000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744592400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744588800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744585200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744581600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744578000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744574400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744570800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744567200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744563600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744560000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744556400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744552800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744549200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744545600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744542000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744538400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744534800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744531200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744527600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744524000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744520400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744516800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744513200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744509600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744506000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744502400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744498800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744495200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744491600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744488000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744484400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744480800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744477200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744473600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744470000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744466400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744462800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744459200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744455600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744452000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744448400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744444800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744441200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744437600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744434000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744430400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744426800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744423200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744419600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744416000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744412400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744408800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744405200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744401600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744398000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744394400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744390800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744387200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744383600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744380000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744376400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744372800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744369200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744365600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744362000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744358400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744354800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744351200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744347600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744344000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744340400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744336800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744333200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744329600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744326000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744322400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744318800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744315200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744311600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744308000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744304400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744300800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744297200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744293600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744290000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744286400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744282800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744279200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744275600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744272000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744268400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744264800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744261200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744257600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744254000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744250400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744246800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744243200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744239600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744236000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744232400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744228800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744225200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744221600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744218000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744214400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744210800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744207200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744203600,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744200000,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744196400,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744192800,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744189200,0.001667,0.001667,0.001667,0.001667,0.000000,0.000000
1744185600,0.001667,0.001667,0.001667,0.001667,0.739055,0.001232
1744182000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744178400,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744174800,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744171200,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744167600,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744164000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744160400,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744156800,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744153200,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744149600,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744146000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744142400,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744138800,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744135200,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744131600,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744128000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744124400,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744120800,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744117200,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744113600,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744110000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744106400,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744102800,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744099200,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744095600,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744092000,0.001684,0.001684,0.001684,0.001684,0.000000,0.000000
1744088400,0.001684,0.001684,0.001684,0.001684,4.774501,0.008039
1744084800,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744081200,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744077600,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744074000,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744070400,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744066800,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744063200,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744059600,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744056000,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744052400,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744048800,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744045200,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744041600,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744038000,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744034400,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744030800,0.001636,0.001636,0.001636,0.001636,0.000000,0.000000
1744027200,0.001636,0.001636,0.001636,0.001636,1.003792,0.001643
1744023600,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744020000,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744016400,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744012800,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744009200,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744005600,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1744002000,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743998400,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743994800,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743991200,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743987600,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743984000,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743980400,0.001642,0.001642,0.001642,0.001642,0.000000,0.000000
1743976800,0.001634,0.001642,0.001634,0.001642,37.605036,0.061747
1743973200,0.001630,0.001642,0.001630,0.001642,105.674757,0.173543
1743969600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743966000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743962400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743958800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743955200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743951600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743948000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743944400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743940800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743937200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743933600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743930000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743926400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743922800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743919200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743915600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743912000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743908400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743904800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743901200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743897600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743894000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743890400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743886800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743883200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743879600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743876000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743872400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743868800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743865200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743861600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743858000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743854400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743850800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743847200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743843600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743840000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743836400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743832800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743829200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743825600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743822000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743818400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743814800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743811200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743807600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743804000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743800400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743796800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743793200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743789600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743786000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743782400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743778800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743775200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743771600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743768000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743764400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743760800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743757200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743753600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743750000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743746400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743742800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743739200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743735600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743732000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743728400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743724800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743721200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743717600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743714000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743710400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743706800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743703200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743699600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743696000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743692400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743688800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743685200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743681600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743678000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743674400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743670800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743667200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743663600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743660000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743656400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743652800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743649200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743645600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743642000,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743638400,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743634800,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743631200,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743627600,0.001899,0.001899,0.001899,0.001899,0.000000,0.000000
1743624000,0.001899,0.001899,0.001899,0.001899,0.789648,0.001499
1743620400,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743616800,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743613200,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743609600,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743606000,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743602400,0.001855,0.001855,0.001855,0.001855,0.000000,0.000000
1743598800,0.001855,0.001855,0.001855,0.001855,0.210165,0.000390
1743595200,0.001907,0.001907,0.001907,0.001907,0.000000,0.000000
1743591600,0.001907,0.001907,0.001907,0.001907,0.000000,0.000000
1743588000,0.001907,0.001907,0.001907,0.001907,0.000000,0.000000
1743584400,0.001907,0.001907,0.001907,0.001907,0.000000,0.000000
1743580800,0.001907,0.001907,0.001907,0.001907,0.000000,0.000000
1743577200,0.001907,0.001907,0.001907,0.001907,3.030676,0.005779
1743573600,0.001897,0.001897,0.001897,0.001897,0.576766,0.001094
1743570000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743566400,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743562800,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743559200,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743555600,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743552000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743548400,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743544800,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743541200,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743537600,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743534000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743530400,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743526800,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743523200,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743519600,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743516000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743512400,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743508800,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743505200,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743501600,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743498000,0.002000,0.002000,0.002000,0.002000,0.000000,0.000000
1743494400,0.002000,0.002000,0.002000,0.002000,13.517499,0.027035
1743490800,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743487200,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743483600,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743480000,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743476400,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743472800,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743469200,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743465600,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743462000,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743458400,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743454800,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743451200,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743447600,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743444000,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743440400,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743436800,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743433200,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743429600,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743426000,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743422400,0.001887,0.001887,0.001887,0.001887,0.000000,0.000000
1743418800,0.001887,0.001887,0.001887,0.001887,14.803661,0.027928
1743415200,0.001911,0.001911,0.001911,0.001911,0.000000,0.000000
1743411600,0.001911,0.001911,0.001911,0.001911,0.000000,0.000000
1743408000,0.001911,0.001911,0.001911,0.001911,1.000000,0.001911
1743404400,0.001947,0.001947,0.001947,0.001947,0.000000,0.000000
1743400800,0.001950,0.001950,0.001947,0.001947,15.000000,0.029208
1743397200,0.001969,0.001969,0.001969,0.001969,0.000000,0.000000
1743393600,0.001969,0.001969,0.001969,0.001969,0.000000,0.000000
1743390000,0.001969,0.001969,0.001969,0.001969,0.000000,0.000000
